atomID,type,x,y,z
13894.0,6.0,-60.0,-29.998976760250347,-0.24777679059912844
13987.0,6.0,-60.0,29.983334876486055,-0.9998148251026086
13988.0,6.0,-60.0,30.0,0.0
13989.0,6.0,-60.0,29.983334876486055,0.9998148251026086
14082.0,6.0,-60.0,-29.998976760250347,0.24777679059912844
14083.0,6.0,-59.0,-29.998976760250347,-0.24777679059912844
14176.0,6.0,-59.0,29.983334876486055,-0.9998148251026086
14177.0,6.0,-59.0,30.0,0.0
14178.0,6.0,-59.0,29.983334876486055,0.9998148251026086
14271.0,6.0,-59.0,-29.998976760250347,0.24777679059912844
14272.0,6.0,-58.0,-29.998976760250347,-0.24777679059912844
14365.0,6.0,-58.0,29.983334876486055,-0.9998148251026086
14366.0,6.0,-58.0,30.0,0.0
14367.0,6.0,-58.0,29.983334876486055,0.9998148251026086
14460.0,6.0,-58.0,-29.998976760250347,0.24777679059912844
14461.0,6.0,-57.0,-29.998976760250347,-0.24777679059912844
14554.0,6.0,-57.0,29.983334876486055,-0.9998148251026086
14555.0,6.0,-57.0,30.0,0.0
14556.0,6.0,-57.0,29.983334876486055,0.9998148251026086
14649.0,6.0,-57.0,-29.998976760250347,0.24777679059912844
14650.0,6.0,-56.0,-29.998976760250347,-0.24777679059912844
14743.0,6.0,-56.0,29.983334876486055,-0.9998148251026086
14744.0,6.0,-56.0,30.0,0.0
14745.0,6.0,-56.0,29.983334876486055,0.9998148251026086
14838.0,6.0,-56.0,-29.998976760250347,0.24777679059912844
14839.0,6.0,-55.0,-29.998976760250347,-0.24777679059912844
14932.0,6.0,-55.0,29.983334876486055,-0.9998148251026086
14933.0,6.0,-55.0,30.0,0.0
14934.0,6.0,-55.0,29.983334876486055,0.9998148251026086
15027.0,6.0,-55.0,-29.998976760250347,0.24777679059912844
15028.0,6.0,-54.0,-29.998976760250347,-0.24777679059912844
15121.0,6.0,-54.0,29.983334876486055,-0.9998148251026086
15122.0,6.0,-54.0,30.0,0.0
15123.0,6.0,-54.0,29.983334876486055,0.9998148251026086
15216.0,6.0,-54.0,-29.998976760250347,0.24777679059912844
15217.0,6.0,-53.0,-29.998976760250347,-0.24777679059912844
15310.0,6.0,-53.0,29.983334876486055,-0.9998148251026086
15311.0,6.0,-53.0,30.0,0.0
15312.0,6.0,-53.0,29.983334876486055,0.9998148251026086
15405.0,6.0,-53.0,-29.998976760250347,0.24777679059912844
15406.0,6.0,-52.0,-29.998976760250347,-0.24777679059912844
15499.0,6.0,-52.0,29.983334876486055,-0.9998148251026086
15500.0,6.0,-52.0,30.0,0.0
15501.0,6.0,-52.0,29.983334876486055,0.9998148251026086
15594.0,6.0,-52.0,-29.998976760250347,0.24777679059912844
15595.0,6.0,-51.0,-29.998976760250347,-0.24777679059912844
15688.0,6.0,-51.0,29.983334876486055,-0.9998148251026086
15689.0,6.0,-51.0,30.0,0.0
15690.0,6.0,-51.0,29.983334876486055,0.9998148251026086
15783.0,6.0,-51.0,-29.998976760250347,0.24777679059912844
15784.0,6.0,-50.0,-29.998976760250347,-0.24777679059912844
15877.0,6.0,-50.0,29.983334876486055,-0.9998148251026086
15878.0,6.0,-50.0,30.0,0.0
15879.0,6.0,-50.0,29.983334876486055,0.9998148251026086
15972.0,6.0,-50.0,-29.998976760250347,0.24777679059912844
15973.0,6.0,-49.0,-29.998976760250347,-0.24777679059912844
16066.0,6.0,-49.0,29.983334876486055,-0.9998148251026086
16067.0,6.0,-49.0,30.0,0.0
16068.0,6.0,-49.0,29.983334876486055,0.9998148251026086
16161.0,6.0,-49.0,-29.998976760250347,0.24777679059912844
16162.0,6.0,-48.0,-29.998976760250347,-0.24777679059912844
16255.0,6.0,-48.0,29.983334876486055,-0.9998148251026086
16256.0,6.0,-48.0,30.0,0.0
16257.0,6.0,-48.0,29.983334876486055,0.9998148251026086
16350.0,6.0,-48.0,-29.998976760250347,0.24777679059912844
16351.0,6.0,-47.0,-29.998976760250347,-0.24777679059912844
16444.0,6.0,-47.0,29.983334876486055,-0.9998148251026086
16445.0,6.0,-47.0,30.0,0.0
16446.0,6.0,-47.0,29.983334876486055,0.9998148251026086
16539.0,6.0,-47.0,-29.998976760250347,0.24777679059912844
16540.0,6.0,-46.0,-29.998976760250347,-0.24777679059912844
16633.0,6.0,-46.0,29.983334876486055,-0.9998148251026086
16634.0,6.0,-46.0,30.0,0.0
16635.0,6.0,-46.0,29.983334876486055,0.9998148251026086
16728.0,6.0,-46.0,-29.998976760250347,0.24777679059912844
16729.0,6.0,-45.0,-29.998976760250347,-0.24777679059912844
16822.0,6.0,-45.0,29.983334876486055,-0.9998148251026086
16823.0,6.0,-45.0,30.0,0.0
16824.0,6.0,-45.0,29.983334876486055,0.9998148251026086
16917.0,6.0,-45.0,-29.998976760250347,0.24777679059912844
16918.0,6.0,-44.0,-29.998976760250347,-0.24777679059912844
17011.0,6.0,-44.0,29.983334876486055,-0.9998148251026086
17012.0,6.0,-44.0,30.0,0.0
17013.0,6.0,-44.0,29.983334876486055,0.9998148251026086
17106.0,6.0,-44.0,-29.998976760250347,0.24777679059912844
17107.0,6.0,-43.0,-29.998976760250347,-0.24777679059912844
17200.0,6.0,-43.0,29.983334876486055,-0.9998148251026086
17201.0,6.0,-43.0,30.0,0.0
17202.0,6.0,-43.0,29.983334876486055,0.9998148251026086
17295.0,6.0,-43.0,-29.998976760250347,0.24777679059912844
17296.0,6.0,-42.0,-29.998976760250347,-0.24777679059912844
17389.0,6.0,-42.0,29.983334876486055,-0.9998148251026086
17390.0,6.0,-42.0,30.0,0.0
17391.0,6.0,-42.0,29.983334876486055,0.9998148251026086
17484.0,6.0,-42.0,-29.998976760250347,0.24777679059912844
17485.0,6.0,-41.0,-29.998976760250347,-0.24777679059912844
17578.0,6.0,-41.0,29.983334876486055,-0.9998148251026086
17579.0,6.0,-41.0,30.0,0.0
17580.0,6.0,-41.0,29.983334876486055,0.9998148251026086
17673.0,6.0,-41.0,-29.998976760250347,0.24777679059912844
17674.0,6.0,-40.0,-29.998976760250347,-0.24777679059912844
17767.0,6.0,-40.0,29.983334876486055,-0.9998148251026086
17768.0,6.0,-40.0,30.0,0.0
17769.0,6.0,-40.0,29.983334876486055,0.9998148251026086
17862.0,6.0,-40.0,-29.998976760250347,0.24777679059912844
17863.0,6.0,-39.0,-29.998976760250347,-0.24777679059912844
17956.0,6.0,-39.0,29.983334876486055,-0.9998148251026086
17957.0,6.0,-39.0,30.0,0.0
17958.0,6.0,-39.0,29.983334876486055,0.9998148251026086
18051.0,6.0,-39.0,-29.998976760250347,0.24777679059912844
18052.0,6.0,-38.0,-29.998976760250347,-0.24777679059912844
18145.0,6.0,-38.0,29.983334876486055,-0.9998148251026086
18146.0,6.0,-38.0,30.0,0.0
18147.0,6.0,-38.0,29.983334876486055,0.9998148251026086
18240.0,6.0,-38.0,-29.998976760250347,0.24777679059912844
18241.0,6.0,-37.0,-29.998976760250347,-0.24777679059912844
18334.0,6.0,-37.0,29.983334876486055,-0.9998148251026086
18335.0,6.0,-37.0,30.0,0.0
18336.0,6.0,-37.0,29.983334876486055,0.9998148251026086
18429.0,6.0,-37.0,-29.998976760250347,0.24777679059912844
18430.0,6.0,-36.0,-29.998976760250347,-0.24777679059912844
18523.0,6.0,-36.0,29.983334876486055,-0.9998148251026086
18524.0,6.0,-36.0,30.0,0.0
18525.0,6.0,-36.0,29.983334876486055,0.9998148251026086
18618.0,6.0,-36.0,-29.998976760250347,0.24777679059912844
18619.0,6.0,-35.0,-29.998976760250347,-0.24777679059912844
18712.0,6.0,-35.0,29.983334876486055,-0.9998148251026086
18713.0,6.0,-35.0,30.0,0.0
18714.0,6.0,-35.0,29.983334876486055,0.9998148251026086
18807.0,6.0,-35.0,-29.998976760250347,0.24777679059912844
18808.0,6.0,-34.0,-29.998976760250347,-0.24777679059912844
18901.0,6.0,-34.0,29.983334876486055,-0.9998148251026086
18902.0,6.0,-34.0,30.0,0.0
18903.0,6.0,-34.0,29.983334876486055,0.9998148251026086
18996.0,6.0,-34.0,-29.998976760250347,0.24777679059912844
18997.0,6.0,-33.0,-29.998976760250347,-0.24777679059912844
19090.0,6.0,-33.0,29.983334876486055,-0.9998148251026086
19091.0,6.0,-33.0,30.0,0.0
19092.0,6.0,-33.0,29.983334876486055,0.9998148251026086
19185.0,6.0,-33.0,-29.998976760250347,0.24777679059912844
19186.0,6.0,-32.0,-29.998976760250347,-0.24777679059912844
19279.0,6.0,-32.0,29.983334876486055,-0.9998148251026086
19280.0,6.0,-32.0,30.0,0.0
19281.0,6.0,-32.0,29.983334876486055,0.9998148251026086
19374.0,6.0,-32.0,-29.998976760250347,0.24777679059912844
19375.0,6.0,-31.0,-29.998976760250347,-0.24777679059912844
19468.0,6.0,-31.0,29.983334876486055,-0.9998148251026086
19469.0,6.0,-31.0,30.0,0.0
19470.0,6.0,-31.0,29.983334876486055,0.9998148251026086
19563.0,6.0,-31.0,-29.998976760250347,0.24777679059912844
19564.0,6.0,-30.0,-29.998976760250347,-0.24777679059912844
19657.0,6.0,-30.0,29.983334876486055,-0.9998148251026086
19658.0,6.0,-30.0,30.0,0.0
19659.0,6.0,-30.0,29.983334876486055,0.9998148251026086
19752.0,6.0,-30.0,-29.998976760250347,0.24777679059912844
19753.0,6.0,-29.0,-29.998976760250347,-0.24777679059912844
19846.0,6.0,-29.0,29.983334876486055,-0.9998148251026086
19847.0,6.0,-29.0,30.0,0.0
19848.0,6.0,-29.0,29.983334876486055,0.9998148251026086
19941.0,6.0,-29.0,-29.998976760250347,0.24777679059912844
19942.0,6.0,-28.0,-29.998976760250347,-0.24777679059912844
20035.0,6.0,-28.0,29.983334876486055,-0.9998148251026086
20036.0,6.0,-28.0,30.0,0.0
20037.0,6.0,-28.0,29.983334876486055,0.9998148251026086
20130.0,6.0,-28.0,-29.998976760250347,0.24777679059912844
20131.0,6.0,-27.0,-29.998976760250347,-0.24777679059912844
20224.0,6.0,-27.0,29.983334876486055,-0.9998148251026086
20225.0,6.0,-27.0,30.0,0.0
20226.0,6.0,-27.0,29.983334876486055,0.9998148251026086
20319.0,6.0,-27.0,-29.998976760250347,0.24777679059912844
20320.0,6.0,-26.0,-29.998976760250347,-0.24777679059912844
20413.0,6.0,-26.0,29.983334876486055,-0.9998148251026086
20414.0,6.0,-26.0,30.0,0.0
20415.0,6.0,-26.0,29.983334876486055,0.9998148251026086
20508.0,6.0,-26.0,-29.998976760250347,0.24777679059912844
20509.0,6.0,-25.0,-29.998976760250347,-0.24777679059912844
20602.0,6.0,-25.0,29.983334876486055,-0.9998148251026086
20603.0,6.0,-25.0,30.0,0.0
20604.0,6.0,-25.0,29.983334876486055,0.9998148251026086
20697.0,6.0,-25.0,-29.998976760250347,0.24777679059912844
20698.0,6.0,-24.0,-29.998976760250347,-0.24777679059912844
20791.0,6.0,-24.0,29.983334876486055,-0.9998148251026086
20792.0,6.0,-24.0,30.0,0.0
20793.0,6.0,-24.0,29.983334876486055,0.9998148251026086
20886.0,6.0,-24.0,-29.998976760250347,0.24777679059912844
20887.0,6.0,-23.0,-29.998976760250347,-0.24777679059912844
20980.0,6.0,-23.0,29.983334876486055,-0.9998148251026086
20981.0,6.0,-23.0,30.0,0.0
20982.0,6.0,-23.0,29.983334876486055,0.9998148251026086
21075.0,6.0,-23.0,-29.998976760250347,0.24777679059912844
21076.0,6.0,-22.0,-29.998976760250347,-0.24777679059912844
21169.0,6.0,-22.0,29.983334876486055,-0.9998148251026086
21170.0,6.0,-22.0,30.0,0.0
21171.0,6.0,-22.0,29.983334876486055,0.9998148251026086
21264.0,6.0,-22.0,-29.998976760250347,0.24777679059912844
21265.0,6.0,-21.0,-29.998976760250347,-0.24777679059912844
21358.0,6.0,-21.0,29.983334876486055,-0.9998148251026086
21359.0,6.0,-21.0,30.0,0.0
21360.0,6.0,-21.0,29.983334876486055,0.9998148251026086
21453.0,6.0,-21.0,-29.998976760250347,0.24777679059912844
21454.0,6.0,-20.0,-29.998976760250347,-0.24777679059912844
21547.0,6.0,-20.0,29.983334876486055,-0.9998148251026086
21548.0,6.0,-20.0,30.0,0.0
21549.0,6.0,-20.0,29.983334876486055,0.9998148251026086
21642.0,6.0,-20.0,-29.998976760250347,0.24777679059912844
21643.0,6.0,-19.0,-29.998976760250347,-0.24777679059912844
21736.0,6.0,-19.0,29.983334876486055,-0.9998148251026086
21737.0,6.0,-19.0,30.0,0.0
21738.0,6.0,-19.0,29.983334876486055,0.9998148251026086
21831.0,6.0,-19.0,-29.998976760250347,0.24777679059912844
21832.0,6.0,-18.0,-29.998976760250347,-0.24777679059912844
21925.0,6.0,-18.0,29.983334876486055,-0.9998148251026086
21926.0,6.0,-18.0,30.0,0.0
21927.0,6.0,-18.0,29.983334876486055,0.9998148251026086
22020.0,6.0,-18.0,-29.998976760250347,0.24777679059912844
22021.0,6.0,-17.0,-29.998976760250347,-0.24777679059912844
22114.0,6.0,-17.0,29.983334876486055,-0.9998148251026086
22115.0,6.0,-17.0,30.0,0.0
22116.0,6.0,-17.0,29.983334876486055,0.9998148251026086
22209.0,6.0,-17.0,-29.998976760250347,0.24777679059912844
22210.0,6.0,-16.0,-29.998976760250347,-0.24777679059912844
22303.0,6.0,-16.0,29.983334876486055,-0.9998148251026086
22304.0,6.0,-16.0,30.0,0.0
22305.0,6.0,-16.0,29.983334876486055,0.9998148251026086
22398.0,6.0,-16.0,-29.998976760250347,0.24777679059912844
22399.0,6.0,-15.0,-29.998976760250347,-0.24777679059912844
22492.0,6.0,-15.0,29.983334876486055,-0.9998148251026086
22493.0,6.0,-15.0,30.0,0.0
22494.0,6.0,-15.0,29.983334876486055,0.9998148251026086
22587.0,6.0,-15.0,-29.998976760250347,0.24777679059912844
22588.0,6.0,-14.0,-29.998976760250347,-0.24777679059912844
22681.0,6.0,-14.0,29.983334876486055,-0.9998148251026086
22682.0,6.0,-14.0,30.0,0.0
22683.0,6.0,-14.0,29.983334876486055,0.9998148251026086
22776.0,6.0,-14.0,-29.998976760250347,0.24777679059912844
22777.0,6.0,-13.0,-29.998976760250347,-0.24777679059912844
22870.0,6.0,-13.0,29.983334876486055,-0.9998148251026086
22871.0,6.0,-13.0,30.0,0.0
22872.0,6.0,-13.0,29.983334876486055,0.9998148251026086
22965.0,6.0,-13.0,-29.998976760250347,0.24777679059912844
22966.0,6.0,-12.0,-29.998976760250347,-0.24777679059912844
23059.0,6.0,-12.0,29.983334876486055,-0.9998148251026086
23060.0,6.0,-12.0,30.0,0.0
23061.0,6.0,-12.0,29.983334876486055,0.9998148251026086
23154.0,6.0,-12.0,-29.998976760250347,0.24777679059912844
23155.0,6.0,-11.0,-29.998976760250347,-0.24777679059912844
23248.0,6.0,-11.0,29.983334876486055,-0.9998148251026086
23249.0,6.0,-11.0,30.0,0.0
23250.0,6.0,-11.0,29.983334876486055,0.9998148251026086
23343.0,6.0,-11.0,-29.998976760250347,0.24777679059912844
23344.0,6.0,-10.0,-29.998976760250347,-0.24777679059912844
23437.0,6.0,-10.0,29.983334876486055,-0.9998148251026086
23438.0,6.0,-10.0,30.0,0.0
23439.0,6.0,-10.0,29.983334876486055,0.9998148251026086
23532.0,6.0,-10.0,-29.998976760250347,0.24777679059912844
23533.0,6.0,-9.0,-29.998976760250347,-0.24777679059912844
23626.0,6.0,-9.0,29.983334876486055,-0.9998148251026086
23627.0,6.0,-9.0,30.0,0.0
23628.0,6.0,-9.0,29.983334876486055,0.9998148251026086
23721.0,6.0,-9.0,-29.998976760250347,0.24777679059912844
23722.0,6.0,-8.0,-29.998976760250347,-0.24777679059912844
23815.0,6.0,-8.0,29.983334876486055,-0.9998148251026086
23816.0,6.0,-8.0,30.0,0.0
23817.0,6.0,-8.0,29.983334876486055,0.9998148251026086
23910.0,6.0,-8.0,-29.998976760250347,0.24777679059912844
23911.0,6.0,-7.0,-29.998976760250347,-0.24777679059912844
24004.0,6.0,-7.0,29.983334876486055,-0.9998148251026086
24005.0,6.0,-7.0,30.0,0.0
24006.0,6.0,-7.0,29.983334876486055,0.9998148251026086
24099.0,6.0,-7.0,-29.998976760250347,0.24777679059912844
24100.0,6.0,-6.0,-29.998976760250347,-0.24777679059912844
24193.0,6.0,-6.0,29.983334876486055,-0.9998148251026086
24194.0,6.0,-6.0,30.0,0.0
24195.0,6.0,-6.0,29.983334876486055,0.9998148251026086
24288.0,6.0,-6.0,-29.998976760250347,0.24777679059912844
24289.0,6.0,-5.0,-29.998976760250347,-0.24777679059912844
24382.0,6.0,-5.0,29.983334876486055,-0.9998148251026086
24383.0,6.0,-5.0,30.0,0.0
24384.0,6.0,-5.0,29.983334876486055,0.9998148251026086
24477.0,6.0,-5.0,-29.998976760250347,0.24777679059912844
24478.0,6.0,-4.0,-29.998976760250347,-0.24777679059912844
24571.0,6.0,-4.0,29.983334876486055,-0.9998148251026086
24572.0,6.0,-4.0,30.0,0.0
24573.0,6.0,-4.0,29.983334876486055,0.9998148251026086
24666.0,6.0,-4.0,-29.998976760250347,0.24777679059912844
24667.0,6.0,-3.0,-29.998976760250347,-0.24777679059912844
24760.0,6.0,-3.0,29.983334876486055,-0.9998148251026086
24761.0,6.0,-3.0,30.0,0.0
24762.0,6.0,-3.0,29.983334876486055,0.9998148251026086
24855.0,6.0,-3.0,-29.998976760250347,0.24777679059912844
24856.0,6.0,-2.0,-29.998976760250347,-0.24777679059912844
24949.0,6.0,-2.0,29.983334876486055,-0.9998148251026086
24950.0,6.0,-2.0,30.0,0.0
24951.0,6.0,-2.0,29.983334876486055,0.9998148251026086
25044.0,6.0,-2.0,-29.998976760250347,0.24777679059912844
25045.0,6.0,-1.0,-29.998976760250347,-0.24777679059912844
25138.0,6.0,-1.0,29.983334876486055,-0.9998148251026086
25139.0,6.0,-1.0,30.0,0.0
25140.0,6.0,-1.0,29.983334876486055,0.9998148251026086
25233.0,6.0,-1.0,-29.998976760250347,0.24777679059912844
25234.0,6.0,0.0,-29.998976760250347,-0.24777679059912844
25327.0,6.0,0.0,29.983334876486055,-0.9998148251026086
25328.0,6.0,0.0,30.0,0.0
25329.0,6.0,0.0,29.983334876486055,0.9998148251026086
25422.0,6.0,0.0,-29.998976760250347,0.24777679059912844
25423.0,6.0,1.0,-29.998976760250347,-0.24777679059912844
25516.0,6.0,1.0,29.983334876486055,-0.9998148251026086
25517.0,6.0,1.0,30.0,0.0
25518.0,6.0,1.0,29.983334876486055,0.9998148251026086
25611.0,6.0,1.0,-29.998976760250347,0.24777679059912844
25612.0,6.0,2.0,-29.998976760250347,-0.24777679059912844
25705.0,6.0,2.0,29.983334876486055,-0.9998148251026086
25706.0,6.0,2.0,30.0,0.0
25707.0,6.0,2.0,29.983334876486055,0.9998148251026086
25800.0,6.0,2.0,-29.998976760250347,0.24777679059912844
25801.0,6.0,3.0,-29.998976760250347,-0.24777679059912844
25894.0,6.0,3.0,29.983334876486055,-0.9998148251026086
25895.0,6.0,3.0,30.0,0.0
25896.0,6.0,3.0,29.983334876486055,0.9998148251026086
25989.0,6.0,3.0,-29.998976760250347,0.24777679059912844
25990.0,6.0,4.0,-29.998976760250347,-0.24777679059912844
26083.0,6.0,4.0,29.983334876486055,-0.9998148251026086
26084.0,6.0,4.0,30.0,0.0
26085.0,6.0,4.0,29.983334876486055,0.9998148251026086
26178.0,6.0,4.0,-29.998976760250347,0.24777679059912844
26179.0,6.0,5.0,-29.998976760250347,-0.24777679059912844
26272.0,6.0,5.0,29.983334876486055,-0.9998148251026086
26273.0,6.0,5.0,30.0,0.0
26274.0,6.0,5.0,29.983334876486055,0.9998148251026086
26367.0,6.0,5.0,-29.998976760250347,0.24777679059912844
26368.0,6.0,6.0,-29.998976760250347,-0.24777679059912844
26461.0,6.0,6.0,29.983334876486055,-0.9998148251026086
26462.0,6.0,6.0,30.0,0.0
26463.0,6.0,6.0,29.983334876486055,0.9998148251026086
26556.0,6.0,6.0,-29.998976760250347,0.24777679059912844
26557.0,6.0,7.0,-29.998976760250347,-0.24777679059912844
26650.0,6.0,7.0,29.983334876486055,-0.9998148251026086
26651.0,6.0,7.0,30.0,0.0
26652.0,6.0,7.0,29.983334876486055,0.9998148251026086
26745.0,6.0,7.0,-29.998976760250347,0.24777679059912844
26746.0,6.0,8.0,-29.998976760250347,-0.24777679059912844
26839.0,6.0,8.0,29.983334876486055,-0.9998148251026086
26840.0,6.0,8.0,30.0,0.0
26841.0,6.0,8.0,29.983334876486055,0.9998148251026086
26934.0,6.0,8.0,-29.998976760250347,0.24777679059912844
26935.0,6.0,9.0,-29.998976760250347,-0.24777679059912844
27028.0,6.0,9.0,29.983334876486055,-0.9998148251026086
27029.0,6.0,9.0,30.0,0.0
27030.0,6.0,9.0,29.983334876486055,0.9998148251026086
27123.0,6.0,9.0,-29.998976760250347,0.24777679059912844
27124.0,6.0,10.0,-29.998976760250347,-0.24777679059912844
27217.0,6.0,10.0,29.983334876486055,-0.9998148251026086
27218.0,6.0,10.0,30.0,0.0
27219.0,6.0,10.0,29.983334876486055,0.9998148251026086
27312.0,6.0,10.0,-29.998976760250347,0.24777679059912844
27313.0,6.0,11.0,-29.998976760250347,-0.24777679059912844
27406.0,6.0,11.0,29.983334876486055,-0.9998148251026086
27407.0,6.0,11.0,30.0,0.0
27408.0,6.0,11.0,29.983334876486055,0.9998148251026086
27501.0,6.0,11.0,-29.998976760250347,0.24777679059912844
27502.0,6.0,12.0,-29.998976760250347,-0.24777679059912844
27595.0,6.0,12.0,29.983334876486055,-0.9998148251026086
27596.0,6.0,12.0,30.0,0.0
27597.0,6.0,12.0,29.983334876486055,0.9998148251026086
27690.0,6.0,12.0,-29.998976760250347,0.24777679059912844
27691.0,6.0,13.0,-29.998976760250347,-0.24777679059912844
27784.0,6.0,13.0,29.983334876486055,-0.9998148251026086
27785.0,6.0,13.0,30.0,0.0
27786.0,6.0,13.0,29.983334876486055,0.9998148251026086
27879.0,6.0,13.0,-29.998976760250347,0.24777679059912844
27880.0,6.0,14.0,-29.998976760250347,-0.24777679059912844
27973.0,6.0,14.0,29.983334876486055,-0.9998148251026086
27974.0,6.0,14.0,30.0,0.0
27975.0,6.0,14.0,29.983334876486055,0.9998148251026086
28068.0,6.0,14.0,-29.998976760250347,0.24777679059912844
28069.0,6.0,15.0,-29.998976760250347,-0.24777679059912844
28162.0,6.0,15.0,29.983334876486055,-0.9998148251026086
28163.0,6.0,15.0,30.0,0.0
28164.0,6.0,15.0,29.983334876486055,0.9998148251026086
28257.0,6.0,15.0,-29.998976760250347,0.24777679059912844
28258.0,6.0,16.0,-29.998976760250347,-0.24777679059912844
28351.0,6.0,16.0,29.983334876486055,-0.9998148251026086
28352.0,6.0,16.0,30.0,0.0
28353.0,6.0,16.0,29.983334876486055,0.9998148251026086
28446.0,6.0,16.0,-29.998976760250347,0.24777679059912844
28447.0,6.0,17.0,-29.998976760250347,-0.24777679059912844
28540.0,6.0,17.0,29.983334876486055,-0.9998148251026086
28541.0,6.0,17.0,30.0,0.0
28542.0,6.0,17.0,29.983334876486055,0.9998148251026086
28635.0,6.0,17.0,-29.998976760250347,0.24777679059912844
28636.0,6.0,18.0,-29.998976760250347,-0.24777679059912844
28729.0,6.0,18.0,29.983334876486055,-0.9998148251026086
28730.0,6.0,18.0,30.0,0.0
28731.0,6.0,18.0,29.983334876486055,0.9998148251026086
28824.0,6.0,18.0,-29.998976760250347,0.24777679059912844
28825.0,6.0,19.0,-29.998976760250347,-0.24777679059912844
28918.0,6.0,19.0,29.983334876486055,-0.9998148251026086
28919.0,6.0,19.0,30.0,0.0
28920.0,6.0,19.0,29.983334876486055,0.9998148251026086
29013.0,6.0,19.0,-29.998976760250347,0.24777679059912844
29014.0,6.0,20.0,-29.998976760250347,-0.24777679059912844
29107.0,6.0,20.0,29.983334876486055,-0.9998148251026086
29108.0,6.0,20.0,30.0,0.0
29109.0,6.0,20.0,29.983334876486055,0.9998148251026086
29202.0,6.0,20.0,-29.998976760250347,0.24777679059912844
29203.0,6.0,21.0,-29.998976760250347,-0.24777679059912844
29296.0,6.0,21.0,29.983334876486055,-0.9998148251026086
29297.0,6.0,21.0,30.0,0.0
29298.0,6.0,21.0,29.983334876486055,0.9998148251026086
29391.0,6.0,21.0,-29.998976760250347,0.24777679059912844
29392.0,6.0,22.0,-29.998976760250347,-0.24777679059912844
29485.0,6.0,22.0,29.983334876486055,-0.9998148251026086
29486.0,6.0,22.0,30.0,0.0
29487.0,6.0,22.0,29.983334876486055,0.9998148251026086
29580.0,6.0,22.0,-29.998976760250347,0.24777679059912844
29581.0,6.0,23.0,-29.998976760250347,-0.24777679059912844
29674.0,6.0,23.0,29.983334876486055,-0.9998148251026086
29675.0,6.0,23.0,30.0,0.0
29676.0,6.0,23.0,29.983334876486055,0.9998148251026086
29769.0,6.0,23.0,-29.998976760250347,0.24777679059912844
29770.0,6.0,24.0,-29.998976760250347,-0.24777679059912844
29863.0,6.0,24.0,29.983334876486055,-0.9998148251026086
29864.0,6.0,24.0,30.0,0.0
29865.0,6.0,24.0,29.983334876486055,0.9998148251026086
29958.0,6.0,24.0,-29.998976760250347,0.24777679059912844
29959.0,6.0,25.0,-29.998976760250347,-0.24777679059912844
30052.0,6.0,25.0,29.983334876486055,-0.9998148251026086
30053.0,6.0,25.0,30.0,0.0
30054.0,6.0,25.0,29.983334876486055,0.9998148251026086
30147.0,6.0,25.0,-29.998976760250347,0.24777679059912844
30148.0,6.0,26.0,-29.998976760250347,-0.24777679059912844
30241.0,6.0,26.0,29.983334876486055,-0.9998148251026086
30242.0,6.0,26.0,30.0,0.0
30243.0,6.0,26.0,29.983334876486055,0.9998148251026086
30336.0,6.0,26.0,-29.998976760250347,0.24777679059912844
30337.0,6.0,27.0,-29.998976760250347,-0.24777679059912844
30430.0,6.0,27.0,29.983334876486055,-0.9998148251026086
30431.0,6.0,27.0,30.0,0.0
30432.0,6.0,27.0,29.983334876486055,0.9998148251026086
30525.0,6.0,27.0,-29.998976760250347,0.24777679059912844
30526.0,6.0,28.0,-29.998976760250347,-0.24777679059912844
30619.0,6.0,28.0,29.983334876486055,-0.9998148251026086
30620.0,6.0,28.0,30.0,0.0
30621.0,6.0,28.0,29.983334876486055,0.9998148251026086
30714.0,6.0,28.0,-29.998976760250347,0.24777679059912844
30715.0,6.0,29.0,-29.998976760250347,-0.24777679059912844
